sample_id,rainfall_mm_per_hour,elevation_meters,soil_saturation,impassable_within_two_hours,synthetic
syn-01804,103.98878,15.03591,0.5435932,1,True
syn-01805,32.98521,20.14473,0.3987774,0,True
syn-01806,49.98376,0.00000,0.7763657,0,True
syn-01807,21.57386,8.10502,0.5927959,1,True
syn-01808,58.32792,0.00000,0.6078817,1,True
syn-01809,17.82504,19.15166,0.2906375,0,True
syn-01810,49.54692,11.41919,0.1986979,0,True
syn-01811,46.08448,17.48290,0.5168192,0,True
syn-01812,18.42553,5.41348,0.9405096,1,True
syn-01813,64.15879,3.44009,0.3873580,0,True
syn-01814,24.12007,12.31438,0.5546923,0,True
syn-01815,21.26900,30.13828,0.3460535,0,True
syn-01816,34.43463,13.02206,0.6174165,0,True
syn-01817,15.75182,14.68199,0.4174036,0,True
syn-01818,26.15116,23.88235,0.9331936,1,True
syn-01819,19.86412,22.58615,0.5829000,1,True
syn-01820,8.83024,14.87856,0.6075290,0,True
syn-01821,39.25145,10.23831,0.4449299,0,True
syn-01822,74.95769,26.63430,0.7351139,1,True
syn-01823,48.70264,26.64487,0.5595637,0,True
syn-01824,45.52308,13.96089,0.7288419,1,True
syn-01825,10.11866,12.54002,0.9198254,0,True
syn-01826,9.66096,35.69891,0.6103637,0,True
syn-01827,32.89434,12.10793,0.8258539,1,True
syn-01828,10.38326,12.78998,0.4888711,0,True
syn-01829,51.26920,16.89702,0.5777705,0,True
syn-01830,14.30429,18.76753,0.2980436,0,True
syn-01831,47.24973,7.62277,0.6484454,1,True
syn-01832,37.64784,9.84226,0.5437784,0,True
syn-01833,53.06930,17.92782,0.4372677,0,True
syn-01834,43.53091,16.38251,0.9468191,1,True
syn-01835,35.47610,14.11675,0.3447483,0,True
syn-01836,23.58560,3.32376,0.6140776,0,True
syn-01837,84.07297,10.91937,0.5458226,0,True
syn-01838,25.11157,24.60120,0.8975788,1,True
syn-01839,51.30128,12.73413,0.2626216,0,True
syn-01840,16.21206,0.00000,0.7358062,0,True
syn-01841,67.91388,0.00000,0.5429617,1,True
syn-01842,30.15469,8.21201,0.4133341,0,True
syn-01843,54.06753,16.85314,0.4283686,0,True
syn-01844,3.94470,6.87603,0.3081195,0,True
syn-01845,23.72959,27.42782,0.1426556,0,True
syn-01846,2.91097,23.03317,0.6493561,0,True
syn-01847,3.05476,14.96808,0.1733951,0,True
syn-01848,14.83946,15.85796,0.9579609,0,True
syn-01849,22.34601,16.55444,0.8329418,0,True
syn-01850,38.34872,20.58869,0.6402500,0,True
syn-01851,46.48604,6.74442,0.2909463,0,True
syn-01852,22.19189,19.62040,0.5793220,1,True
syn-01853,35.62744,36.29634,0.5245235,0,True
syn-01854,27.91617,22.12437,0.6399127,0,True
syn-01855,36.16333,8.12420,0.6916721,0,True
syn-01856,7.45174,4.21086,0.2939578,0,True
syn-01857,21.63313,11.64428,0.6998232,0,True
syn-01858,57.35440,12.04848,0.8313112,1,True
syn-01859,37.62383,17.16398,0.7328305,0,True
syn-01860,5.01793,6.46741,0.2418265,0,True
syn-01861,31.17267,5.77142,0.6136948,0,True
syn-01862,75.78643,12.65790,0.6129603,1,True
syn-01863,28.68162,11.25375,0.6988805,0,True
syn-01864,12.76429,13.64147,0.2748980,0,True
syn-01865,16.06170,24.46042,0.4011754,0,True
syn-01866,64.56984,16.97341,0.7791466,1,True
syn-01867,65.02909,5.62072,0.6363913,0,True
syn-01868,5.63551,12.15093,0.1697269,0,True
syn-01869,20.09463,0.00000,0.4111984,0,True
syn-01870,12.07456,14.87645,0.7538123,0,True
syn-01871,81.28030,0.00000,0.5940848,1,True
syn-01872,42.11845,12.66086,0.6036403,0,True
syn-01873,29.32952,0.53347,0.5113372,1,True
syn-01874,33.63575,18.53243,0.5784891,0,True
syn-01875,76.51138,20.41008,0.2991783,1,True
syn-01876,62.33035,10.96683,0.7308499,1,True
syn-01877,62.69305,22.98508,0.3849134,0,True
syn-01878,14.70085,19.32271,0.3977781,0,True
syn-01879,26.84787,21.75657,0.2038900,0,True
syn-01880,32.39337,32.30162,0.3759688,0,True
syn-01881,6.36641,5.09041,0.7550396,1,True
syn-01882,69.51691,11.21144,0.7022958,0,True
syn-01883,38.40388,18.61677,0.5289980,1,True
syn-01884,41.52361,16.15154,0.4958880,0,True
syn-01885,38.63861,27.19414,0.5445281,0,True
syn-01886,44.76675,17.37982,0.3679984,0,True
syn-01887,82.94821,6.35410,0.5447707,1,True
syn-01888,80.08715,25.62631,0.1348213,1,True
syn-01889,12.17916,15.42609,0.2376802,0,True
syn-01890,78.64469,13.04440,0.8183461,1,True
syn-01891,29.76914,21.26274,0.8812207,0,True
syn-01892,12.40952,7.91210,0.5328676,0,True
syn-01893,28.65310,17.59023,0.6427431,0,True
syn-01894,12.56821,5.95973,0.9849268,1,True
syn-01895,29.72762,23.73532,0.6746226,0,True
syn-01896,52.87689,15.37908,0.7365174,1,True
syn-01897,36.87447,19.25730,0.8173239,0,True
syn-01898,56.06776,18.39881,0.6621327,0,True
syn-01899,43.48420,5.01215,0.0818130,0,True
syn-01900,42.14472,15.35957,0.7519634,0,True
syn-01901,46.79407,9.16012,0.7056559,0,True
syn-01902,34.39958,9.63092,0.4617358,0,True
syn-01903,26.67868,11.53332,0.6733686,0,True
syn-01904,37.21175,11.23102,0.9433790,0,True
syn-01905,51.10485,0.64790,0.8530419,1,True
syn-01906,20.24237,8.12958,0.4702951,0,True
syn-01907,58.30247,19.77080,0.7045158,1,True
syn-01908,12.53085,16.71074,0.4360220,0,True
syn-01909,20.15599,13.58468,0.7824675,0,True
syn-01910,25.28113,18.62333,0.5324392,0,True
syn-01911,16.21757,5.40503,0.6393626,0,True
syn-01912,81.09299,15.80161,0.5388520,1,True
syn-01913,22.46167,18.97640,0.9112215,0,True
syn-01914,67.31763,10.15716,0.6153290,1,True
syn-01915,9.94865,20.37320,0.1741669,0,True
syn-01916,18.99397,11.40653,0.1915274,0,True
syn-01917,109.80684,27.70820,0.3246950,1,True
syn-01918,46.76581,23.36432,0.6115322,0,True
syn-01919,90.04504,7.80759,0.3877573,1,True
syn-01920,66.26140,31.06239,0.7516510,0,True
syn-01921,35.95282,26.07823,0.8085661,1,True
syn-01922,43.50076,0.00000,0.7690207,1,True
syn-01923,33.09797,15.21081,0.3549755,0,True
syn-01924,118.96275,6.38468,0.1809304,0,True
syn-01925,28.76108,20.25981,0.4811710,0,True
syn-01926,27.71178,10.84025,0.7254230,0,True
syn-01927,28.52049,13.96377,0.3648885,0,True
syn-01928,15.35440,25.06939,0.0444273,0,True
syn-01929,61.81048,7.84384,0.3368454,0,True
syn-01930,53.97043,10.73865,0.7256340,0,True
syn-01931,37.95939,11.51272,0.3326784,0,True
syn-01932,102.49638,15.60582,0.9561659,1,True
syn-01933,140.00000,5.52729,0.0666069,1,True
syn-01934,49.64985,11.91677,0.5503510,0,True
syn-01935,114.46600,1.03290,0.2414217,1,True
syn-01936,16.33381,14.97286,0.7924671,0,True
syn-01937,10.33469,11.05935,0.7848635,0,True
syn-01938,26.15324,0.00000,0.8728477,1,True
syn-01939,29.23949,13.11693,0.7023546,1,True
syn-01940,22.39997,9.26094,0.3573060,0,True
syn-01941,18.44347,13.73306,0.6634636,0,True
syn-01942,37.70578,16.12700,0.9062049,0,True
syn-01943,4.89191,11.08535,0.6610138,0,True
syn-01944,9.86636,7.48183,0.5831259,0,True
syn-01945,17.16059,4.51860,0.4198247,0,True
syn-01946,10.25177,0.00000,0.7309826,1,True
syn-01947,62.06030,13.11737,0.8575640,1,True
syn-01948,107.07336,26.14654,0.3930078,1,True
syn-01949,45.31824,17.06293,0.9495164,1,True
syn-01950,13.15352,11.73339,0.6850951,0,True
syn-01951,14.83608,15.62644,0.7279191,0,True
syn-01952,5.33407,24.71465,0.4316879,0,True
syn-01953,14.61157,10.24524,0.7770686,0,True
syn-01954,1.70382,5.07725,0.6415820,0,True
syn-01955,3.89305,8.34848,0.3468470,0,True
syn-01956,11.37976,0.00000,0.2382289,0,True
syn-01957,17.77915,0.00000,0.4183720,0,True
syn-01958,5.23201,31.35014,0.5861202,0,True
syn-01959,47.03481,6.26458,0.7098680,1,True
syn-01960,29.20621,25.72781,0.8262029,0,True
syn-01961,15.13565,19.85986,0.2359264,0,True
syn-01962,2.98988,17.08742,0.8223884,0,True
syn-01963,76.24428,16.37816,0.8775879,1,True
syn-01964,10.18908,4.92565,0.2469217,0,True
syn-01965,45.49485,13.82257,0.7854320,1,True
syn-01966,18.20213,11.39814,0.8724430,0,True
syn-01967,10.59506,12.95929,0.4470059,0,True
syn-01968,47.07080,16.23192,0.7101748,0,True
syn-01969,14.84965,22.09880,0.2690291,0,True
syn-01970,77.30143,23.65883,0.4458885,1,True
syn-01971,3.63760,5.50817,0.2899711,0,True
syn-01972,15.32358,7.89631,0.6836585,0,True
syn-01973,53.19588,25.71787,0.2490050,1,True
syn-01974,40.75496,12.25415,0.7034549,1,True
syn-01975,30.63598,19.54060,0.7698301,0,True
syn-01976,109.33017,20.79796,0.7368048,1,True
syn-01977,59.01866,17.02582,0.5442471,0,True
syn-01978,49.15063,19.90468,0.6407463,1,True
syn-01979,31.40992,2.93125,0.5144974,1,True
syn-01980,19.15522,12.50014,0.3740854,0,True
syn-01981,53.17202,0.00000,0.5975505,1,True
syn-01982,33.22612,34.08373,0.5238168,0,True
syn-01983,51.10328,0.18975,0.4863306,0,True
syn-01984,35.17897,22.22886,0.5121502,0,True
syn-01985,4.41709,20.27162,0.8615302,1,True
syn-01986,27.95697,11.94360,0.8018387,0,True
syn-01987,10.74018,11.62004,0.7367084,0,True
syn-01988,1.80804,4.29576,0.6326044,0,True
syn-01989,36.16620,0.00000,0.3474704,1,True
syn-01990,26.54923,8.43517,0.6189687,0,True
syn-01991,7.00499,1.09409,0.4255148,1,True
syn-01992,6.64136,17.46904,0.6502593,0,True
syn-01993,9.92923,0.00000,0.8318444,0,True
syn-01994,33.39357,24.87482,0.2388481,0,True
syn-01995,23.00992,26.75578,0.5387831,0,True
syn-01996,56.52652,4.35087,0.3320421,0,True
syn-01997,22.01339,17.28297,0.3272301,0,True
syn-01998,99.50780,11.90770,0.9339851,1,True
syn-01999,26.20530,8.45175,0.4337710,0,True
syn-02000,60.11944,6.01808,0.2938754,0,True
syn-02001,42.42550,14.03183,0.5243116,0,True
syn-02002,45.27844,11.70715,0.6560760,0,True
syn-02003,82.52836,25.37214,0.6812553,1,True
syn-02004,44.80578,13.91717,0.7205653,1,True
syn-02005,41.75133,29.65566,0.5968527,0,True
syn-02006,21.68854,9.82298,0.7533362,1,True
syn-02007,35.56367,33.20493,0.3453178,0,True
syn-02008,23.99244,17.91131,0.7457628,0,True
syn-02009,14.31588,18.91209,0.7016950,0,True
syn-02010,23.28239,11.22773,0.6034711,0,True
syn-02011,49.46038,9.52238,0.5033843,0,True
syn-02012,44.21227,21.21458,0.7177535,1,True
syn-02013,52.54883,9.26618,0.4766708,1,True
syn-02014,38.62978,23.15507,0.4989583,0,True
syn-02015,45.13738,5.40387,0.9516557,1,True
syn-02016,22.01161,15.07191,0.6161984,0,True
syn-02017,18.95976,18.86255,0.5163994,0,True
syn-02018,41.75548,10.28731,0.4507933,1,True
syn-02019,18.69260,17.07141,0.1866803,0,True
syn-02020,54.20253,16.94195,0.7784752,0,True
syn-02021,62.27779,22.23147,0.6695371,1,True
syn-02022,12.64753,0.00000,0.8375729,1,True
syn-02023,61.40077,22.81522,0.8328195,0,True
syn-02024,36.68165,22.29393,0.8238394,1,True
syn-02025,78.38496,12.66486,0.3221549,1,True
syn-02026,98.96752,19.91214,0.4565175,1,True
syn-02027,33.05003,0.00000,0.7516362,1,True
syn-02028,39.96463,8.59839,0.6233916,1,True
syn-02029,32.44674,1.65495,0.6737381,1,True
syn-02030,71.19921,15.33582,0.7881237,1,True
syn-02031,78.93884,36.61644,0.4638457,0,True
syn-02032,57.70010,9.53941,0.8167019,1,True
syn-02033,36.00228,1.67674,0.1782968,0,True
syn-02034,43.71643,10.05257,0.9060992,1,True
syn-02035,39.89344,10.40020,0.7496930,0,True
syn-02036,29.83583,0.00000,0.8997168,1,True
syn-02037,18.20916,0.00000,0.6829627,0,True
syn-02038,24.73867,40.09348,0.9255040,0,True
syn-02039,43.38170,9.96994,0.2133067,0,True
syn-02040,14.31106,5.23578,0.0943726,0,True
syn-02041,64.08411,21.25264,0.2100785,1,True
syn-02042,46.93830,19.44198,0.4240758,0,True
syn-02043,67.99731,0.00000,0.7415751,1,True
syn-02044,15.45665,3.38414,0.8753940,0,True
syn-02045,29.06726,15.54268,0.7112489,0,True
syn-02046,24.95086,1.68311,0.7232348,1,True
syn-02047,48.73180,0.00000,0.4815759,1,True
syn-02048,51.15470,7.93288,0.6575291,1,True
syn-02049,36.89711,8.60551,0.1244252,1,True
syn-02050,7.36320,27.56817,0.4221492,0,True
syn-02051,48.01789,17.65924,0.2059806,0,True
syn-02052,27.03231,0.00000,0.6444855,0,True
syn-02053,66.63090,14.16856,0.6304854,1,True
syn-02054,23.47257,16.65536,0.5261124,0,True
syn-02055,38.76731,19.66713,0.6219067,0,True
syn-02056,40.54195,8.20022,0.1229597,0,True
syn-02057,43.65895,24.17571,0.5493734,0,True
syn-02058,58.88253,0.00000,0.8608519,1,True
syn-02059,22.45724,20.06752,0.5380623,0,True
syn-02060,58.37535,6.40645,0.0911217,1,True
syn-02061,82.39478,29.98832,0.6317207,1,True
syn-02062,131.83853,22.43576,0.6883921,1,True
syn-02063,12.63106,9.47507,0.6807317,0,True
syn-02064,35.63147,7.99627,0.3876542,0,True
syn-02065,6.26624,15.62204,0.5722561,0,True
syn-02066,29.22193,14.20290,0.6952388,0,True
syn-02067,30.60445,6.47654,0.5283039,0,True
syn-02068,38.30346,0.09788,0.4113437,1,True
syn-02069,48.98505,17.53622,0.5287531,1,True
syn-02070,48.94885,6.19468,0.7672729,1,True
syn-02071,85.97020,9.35644,0.6818019,1,True
syn-02072,40.08780,23.14422,0.8304398,1,True
syn-02073,19.13704,11.69039,0.5665216,0,True
syn-02074,19.48414,4.53564,0.5063388,0,True
syn-02075,18.42564,7.40790,0.4868439,0,True
syn-02076,5.00178,14.31411,0.9236544,0,True
syn-02077,140.00000,22.53793,0.6092982,1,True
syn-02078,22.86139,10.15730,0.5570915,0,True
syn-02079,57.44006,28.76980,0.3644077,0,True
syn-02080,25.87978,30.49859,0.7013681,0,True
syn-02081,12.14814,15.08190,0.4609332,0,True
syn-02082,34.15173,7.83480,0.3853619,0,True
syn-02083,55.42373,6.68167,0.2777428,0,True
syn-02084,14.64981,24.79089,0.5924872,0,True
syn-02085,31.19494,2.81203,0.7926694,1,True
syn-02086,50.20328,22.43237,0.1951384,1,True
syn-02087,21.12561,14.01325,0.5441747,0,True
syn-02088,58.60347,31.54816,0.6631988,0,True
syn-02089,114.87406,11.71391,0.5199084,1,True
syn-02090,14.90770,25.06727,0.4940550,0,True
syn-02091,46.29843,17.78292,0.2033662,0,True
syn-02092,63.40569,13.52153,0.9055952,1,True
syn-02093,32.82983,9.60936,0.8117409,0,True
syn-02094,119.31637,17.13506,0.4127373,1,True
syn-02095,20.47895,0.00000,0.7867989,0,True
syn-02096,51.68252,23.25130,0.6779740,0,True
syn-02097,28.51737,7.59495,0.2075878,0,True
syn-02098,67.13382,22.30651,0.7022605,1,True
syn-02099,35.11997,11.63687,0.2799310,1,True
syn-02100,12.61478,10.81647,0.4792859,0,True
syn-02101,55.09560,16.86283,0.4120345,0,True
syn-02102,77.41957,11.69851,0.3414406,1,True
syn-02103,22.15975,9.44238,0.2886939,0,True
syn-02104,21.52063,9.34169,0.4062959,0,True
syn-02105,24.73923,8.58329,0.6308740,0,True
syn-02106,23.30305,13.99830,0.7268633,0,True
syn-02107,24.03860,15.28918,0.2486668,0,True
syn-02108,65.88123,11.52960,0.1955913,0,True
syn-02109,49.98836,16.21920,0.5331190,0,True
syn-02110,31.36539,20.21473,0.2811697,0,True
syn-02111,4.93204,20.58636,0.6606900,0,True
syn-02112,8.40282,17.69785,0.3802900,0,True
syn-02113,36.22958,10.53797,0.7852467,1,True
syn-02114,11.17250,18.14875,0.8855451,0,True
syn-02115,89.76469,18.84646,0.6583480,1,True
syn-02116,57.00146,7.71500,0.5942195,1,True
syn-02117,72.98754,5.40259,0.5915983,1,True
syn-02118,59.74051,20.84655,0.5194013,1,True
syn-02119,64.79983,13.61222,0.5748909,0,True
syn-02120,10.76873,12.87130,0.7714639,1,True
syn-02121,27.30833,24.33438,0.5553274,0,True
syn-02122,78.32186,2.40913,0.9411311,1,True
syn-02123,57.42876,14.12499,0.9601110,1,True
syn-02124,54.55985,15.41431,0.1769828,0,True
syn-02125,19.75325,20.35735,0.5492769,0,True
syn-02126,46.14812,13.79471,0.7697605,0,True
syn-02127,26.67392,18.25486,0.8325822,0,True
syn-02128,21.70402,16.78023,0.8303115,0,True
syn-02129,72.08426,15.11104,0.3709031,0,True
syn-02130,32.28538,5.58758,0.4603526,0,True
syn-02131,65.43934,0.45796,0.5697424,1,True
syn-02132,36.36459,0.00000,0.5929741,1,True
syn-02133,28.86497,1.10152,0.8257396,1,True
syn-02134,34.24363,22.05525,0.4318236,0,True
syn-02135,30.93366,14.99526,0.3289672,0,True
syn-02136,36.89491,15.10410,0.3846669,0,True
syn-02137,41.53726,0.00000,0.8604518,1,True
syn-02138,35.69145,9.72939,0.8414139,0,True
syn-02139,14.26715,14.61763,0.6910385,0,True
syn-02140,24.07912,0.00000,0.9565895,1,True
syn-02141,30.62303,14.81159,0.8062012,1,True
syn-02142,100.93650,13.23963,0.4108264,1,True
syn-02143,8.54736,13.23436,0.2691778,0,True
syn-02144,10.74404,16.12299,0.5724640,0,True
syn-02145,31.52107,22.07832,0.3244889,0,True
syn-02146,99.73590,9.21584,0.4466763,1,True
syn-02147,8.71698,10.00530,0.4791492,1,True
syn-02148,57.09106,13.22953,0.5983490,1,True
syn-02149,42.44159,3.59812,0.7356396,0,True
syn-02150,69.29042,17.80094,0.7003114,1,True
syn-02151,8.14507,14.21929,0.8103119,0,True
syn-02152,44.37763,0.00000,0.9752588,1,True
syn-02153,23.44135,2.88009,0.7316402,0,True
syn-02154,24.09541,25.92907,0.7418680,0,True
syn-02155,17.28721,0.00000,0.1628606,0,True
syn-02156,54.49818,20.09278,0.2568345,1,True
syn-02157,85.45747,19.76146,0.4648850,1,True
syn-02158,59.53324,6.75818,0.6866828,0,True
syn-02159,68.88791,5.22371,0.4858020,1,True
syn-02160,15.81142,14.51188,0.4423161,0,True
syn-02161,115.38565,19.54062,0.5614104,1,True
syn-02162,40.98143,21.76866,0.9413053,0,True
syn-02163,98.09545,25.46864,0.1206430,0,True
syn-02164,23.37605,17.35180,0.4805633,0,True
syn-02165,37.74518,14.63173,0.4585944,0,True
syn-02166,57.16945,16.34194,0.3169430,0,True
syn-02167,47.40310,33.74469,0.3410504,1,True
syn-02168,28.37096,17.27139,0.9219859,0,True
syn-02169,42.01199,6.35352,0.4585201,0,True
syn-02170,42.79583,28.29527,0.7555805,0,True
syn-02171,13.24854,4.12290,0.6514845,1,True
syn-02172,26.33905,13.27587,0.6643707,0,True
syn-02173,72.40261,3.17600,0.5109966,1,True
syn-02174,63.90611,5.69606,0.2343094,0,True
syn-02175,12.60677,12.44594,0.6945601,0,True
syn-02176,54.80206,16.35974,0.5696239,1,True
syn-02177,26.58482,18.11128,0.1411477,0,True
syn-02178,20.02829,28.13712,0.8155550,0,True
syn-02179,41.57726,10.53452,0.4993665,0,True
syn-02180,134.75905,19.28495,0.5973432,1,True
syn-02181,64.88381,12.30918,0.4240635,0,True
syn-02182,27.80787,15.17389,0.9545061,0,True
syn-02183,23.55034,2.14374,0.4157578,1,True
syn-02184,2.86724,22.35227,0.4911229,0,True
syn-02185,24.90057,0.00000,0.5543778,0,True
syn-02186,140.00000,17.69096,0.8925891,1,True
syn-02187,17.11984,17.07017,0.4500551,0,True
syn-02188,36.79981,0.00000,0.5481486,0,True
syn-02189,10.21315,13.21247,0.5360066,0,True
syn-02190,88.66658,7.82415,0.6054171,1,True
syn-02191,37.85352,15.66531,0.6064110,0,True
syn-02192,34.92999,20.91565,0.6326581,0,True
syn-02193,52.92047,1.14688,0.7969899,1,True
syn-02194,87.49641,2.40939,0.3914519,0,True
syn-02195,28.41422,11.06318,0.1834197,0,True
syn-02196,36.18923,6.25330,0.6463688,0,True
syn-02197,22.46021,11.39606,0.6901746,0,True
syn-02198,33.21989,11.88696,0.4381638,0,True
syn-02199,100.69147,15.98722,0.6255897,1,True
syn-02200,21.09471,7.02018,0.4335247,0,True
syn-02201,9.12998,15.40165,0.5330743,0,True
syn-02202,62.67895,22.69406,0.7113014,1,True
syn-02203,8.50149,24.33923,0.3718769,0,True
syn-02204,88.21969,15.78857,0.2389955,1,True
syn-02205,26.26622,10.54726,0.8159220,1,True
syn-02206,54.71004,8.37691,0.5114478,1,True
syn-02207,106.92466,6.88074,0.5753215,1,True
syn-02208,13.89139,19.09273,0.8239426,1,True
syn-02209,83.83717,14.28800,0.2862612,0,True
syn-02210,12.08837,9.02913,0.6280769,0,True
syn-02211,27.58792,5.85528,0.5225326,1,True
syn-02212,19.31877,15.10303,0.6148058,0,True
syn-02213,21.44803,12.49212,0.4952185,0,True
syn-02214,92.88485,7.65066,0.6839054,1,True
syn-02215,29.99498,2.39801,0.3628969,0,True
syn-02216,3.00793,19.74946,0.6041483,0,True
syn-02217,87.89357,21.06592,0.5515483,1,True
syn-02218,98.17091,10.05542,0.4823050,1,True
syn-02219,66.03180,15.07267,0.3067919,1,True
syn-02220,85.42658,33.29149,0.6833269,1,True
syn-02221,64.83878,18.45310,0.6255848,0,True
syn-02222,3.19692,18.81293,0.7575402,0,True
syn-02223,71.72527,21.13888,0.7060865,1,True
syn-02224,60.47219,29.47718,0.5229847,0,True
syn-02225,15.42765,29.67994,0.4478373,0,True
syn-02226,60.87473,15.27271,0.4642550,0,True
syn-02227,21.77974,0.00000,0.5732130,0,True
syn-02228,64.89065,9.41674,0.4674686,1,True
syn-02229,45.75586,10.19298,0.8263516,1,True
syn-02230,72.85749,15.92184,0.6765874,0,True
syn-02231,28.12968,25.18736,0.5637028,0,True
syn-02232,17.03473,5.63098,0.5308599,0,True
syn-02233,56.76256,32.41751,0.4457437,0,True
syn-02234,37.05518,17.09972,0.2480852,1,True
syn-02235,37.36674,16.78910,0.7624809,0,True
syn-02236,67.89794,0.00000,0.8167300,0,True
syn-02237,13.63293,1.81853,0.2536548,0,True
syn-02238,57.39737,13.68095,0.6161709,1,True
syn-02239,26.95871,0.00000,0.8203076,1,True
syn-02240,15.36885,18.97824,0.4173581,0,True
syn-02241,15.09845,14.92471,0.6066558,1,True
syn-02242,99.54699,22.65103,0.8895767,1,True
syn-02243,72.76826,11.55570,0.5974763,0,True
syn-02244,94.15916,2.82108,0.2551595,1,True
syn-02245,26.13527,9.38267,0.7969235,0,True
syn-02246,100.45077,9.80323,0.4143139,1,True
syn-02247,64.41138,13.66998,0.5718555,0,True
syn-02248,45.44282,30.01855,0.5611603,1,True
syn-02249,27.37691,27.90896,0.7637821,0,True
syn-02250,33.95147,5.09529,0.7842262,1,True
syn-02251,11.92888,14.06240,0.4068645,0,True
syn-02252,37.11147,20.39422,0.7300412,1,True
syn-02253,19.51492,0.77754,0.7158492,0,True
syn-02254,21.92774,5.39949,0.5733848,0,True
